date,price,sma,signal,trend_following,buy_and_hold
2024-05-14,509.5543518066406,456.8610232543945,1,107828.50734178483,124722.89117006696
2024-05-15,515.8641357421875,457.2351727294922,1,109163.74190706114,126267.32797510966
2024-05-16,514.8027954101562,457.6103259277344,1,108939.1481156848,126007.54521737831
2024-05-17,515.5427856445312,458.01976684570315,1,109095.7399338829,126188.67157051736
2024-05-20,516.1368408203125,458.4383918762207,1,109221.44994431858,126334.07760772473
2024-05-21,517.4026489257812,458.8731243896484,1,109489.31184778363,126643.90765042933
2024-05-22,515.912841796875,459.28162170410155,1,109174.0487588363,126279.24968657493
2024-05-23,512.1445922851562,459.68071899414065,1,108376.63682682277,125356.90063374984
2024-05-24,515.5330200195312,460.1112094116211,1,109093.67339718612,126186.28125242908
2024-05-28,515.893310546875,460.5427304077148,1,109169.91568544276,126274.46905039837
2024-05-29,512.2807006835938,460.95744094848635,1,108405.43918203405,125390.21569210518
2024-05-30,508.8824462890625,461.343310546875,1,107686.32315911957,124558.42981584961
2024-05-31,513.5173950195312,461.77749954223634,1,108667.14022297185,125692.91959900911
2024-06-03,513.9360961914062,462.2294371032715,1,108755.74298384607,125795.4044870439
2024-06-04,514.5106811523438,462.70038467407227,1,108877.33283674254,125936.04482756279
2024-06-05,520.6256103515625,463.2008952331543,1,110171.33353699102,127432.78731700036
2024-06-06,520.6159057617188,463.687677154541,1,110169.2799161486,127430.41193840014
2024-06-07,519.98291015625,464.1770263671875,1,110035.32959063454,127275.47450781576
2024-06-10,521.589599609375,464.65090209960937,1,110375.32654067138,127668.74159128922
2024-06-11,522.8458251953125,465.1606349182129,1,110641.16065500272,127976.2261343697
2024-06-12,527.1398315429688,465.6770018005371,1,111549.82975642887,129027.26393727229
2024-06-13,528.2013549804688,466.18523696899416,1,111774.46229536827,129287.09151346779
2024-06-14,528.5226440429688,466.6642492675781,1,111842.45135269215,129365.73297857204
2024-06-17,532.7291259765625,467.1553826904297,1,112732.59911897346,130395.34755560847
2024-06-18,534.0826416015625,467.6564630126953,1,113019.02110514641,130726.64564264339
2024-06-20,532.6317749023438,468.14624282836917,1,112711.99833127749,130371.51907216597
2024-06-21,531.917724609375,468.6418455505371,1,112560.8957511802,130196.74200144892
2024-06-24,530.1885986328125,469.14334991455075,1,112194.98959730755,129773.50630494372
2024-06-25,532.2303466796875,469.6616624450684,1,112627.05075718569,130273.26205924983
2024-06-26,532.89453125,470.1800685119629,1,112767.60108427508,130435.83356822863
2024-06-27,533.7346801757812,470.68856094360353,1,112945.38781946947,130641.47562126054
2024-06-28,531.6343994140625,471.19840225219724,1,112500.94035526502,130127.39289791284
2024-07-01,532.728515625,471.7112092590332,1,112732.46996042991,130395.19816072796
2024-07-02,536.3135375976562,472.22339599609376,1,113491.10849767023,131272.69887042177
2024-07-03,538.7069702148438,472.77368728637697,1,113997.59081034096,131858.5359548819
2024-07-05,541.8135375976562,473.33825439453125,1,114654.98196529367,132618.9260177383
2024-07-08,542.4386596679688,473.91039443969726,1,114787.26614559596,132771.936254364
2024-07-09,542.9661865234375,474.50484649658205,1,114898.89787478485,132901.058249595
2024-07-10,548.3389282226562,475.16120849609376,1,116035.84178607847,134216.13656432368
2024-07-11,543.61083984375,475.79861938476563,1,115035.31512848068,133058.84912239725
2024-07-12,547.0397338867188,476.4444248962402,1,115760.91491028131,133898.13462165478
2024-07-15,548.5441284179688,477.1284484863281,1,116079.26488841944,134266.36312315357
2024-07-16,551.7970581054688,477.8279147338867,1,116767.62826211506,135062.578078358
2024-07-17,544.0601806640625,478.4767567443848,1,115130.40164824102,133168.83363343403
2024-07-18,539.8792724609375,479.1097215270996,1,114245.6656249344,132145.47870189126
2024-07-19,536.2940063476562,479.72558166503904,1,113486.97542427666,131267.91823424524
2024-07-22,541.8231811523438,480.39673828125,1,114657.02267028175,132621.28645685047
2024-07-23,540.9732666015625,481.0488047790527,1,114477.16939839057,132413.25408573027
2024-07-24,528.7135009765625,481.6403460693359,1,111882.83922925974,129412.44875770976
2024-07-25,525.958740234375,482.1937503051758,1,111299.89505880834,128738.16990398348
2024-07-26,531.8492431640625,482.7633135986328,1,112546.40416259406,130179.97989585489
2024-07-29,532.161865234375,483.32356323242186,1,112612.55916859956,130256.49995365579
2024-07-30,529.4657592773438,483.8617279052734,1,112042.02713418315,129596.57794794721
2024-07-31,538.072021484375,484.4557824707031,1,113863.22717748756,131703.12046067987
2024-08-01,530.4523315429688,485.0221801757813,1,112250.79900397481,129838.0598328152
2024-08-02,520.5762329101562,485.5172508239746,1,110160.88461081796,127420.70127116653
2024-08-05,505.4151611328125,485.9366130065918,1,106952.59930492974,123709.74737860754
2024-08-06,510.0747985839844,486.4073587036133,1,107938.64083186856,124850.28018468397
2024-08-07,506.66546630859375,486.87933029174803,1,107217.18058138866,124015.78279134701
2024-08-08,518.3782348632812,487.4351953125,1,109695.7588637914,126882.70042744801
2024-08-09,520.6641235351562,488.00601913452147,1,110179.48344108892,127442.214133961
2024-08-12,520.9376220703125,488.56288665771484,1,110237.35938445297,127509.15797992075
2024-08-13,529.5048217773438,489.1919807434082,1,112050.29328097026,129606.1392203003
2024-08-14,531.1752319335938,489.8535968017578,1,112403.77438295355,130015.00312929976
2024-08-15,540.27978515625,490.5697752380371,1,114330.41946121087,132243.51162248664
2024-08-16,541.4910888671875,491.2682749938965,1,114586.74750673705,132540.00070236105
2024-08-19,546.6683959960938,491.9800448608398,1,115682.33485238646,133807.24277634814
2024-08-20,545.779541015625,492.6658106994629,1,115494.2412654169,133589.67901185094
2024-08-21,547.6552124023438,493.32179962158204,1,115891.15838559553,134048.78441916834
2024-08-22,543.3568725585938,493.93729919433594,1,114981.57225851019,132996.68591261405
2024-08-23,549.1302490234375,494.57683197021487,1,116203.29583778897,134409.82702691422
2024-08-26,547.8212280273438,495.2038252258301,1,115926.2895094407,134089.419826669
2024-08-27,548.5734252929688,495.8330328369141,1,116085.46449850975,134273.5340774184
2024-08-28,545.3887939453125,496.4628010559082,1,115411.55396583721,133494.03640934385
2024-08-29,545.4375610351562,497.06008697509765,1,115421.87373346672,133505.97306029717
2024-08-30,550.6444091796875,497.6854374694824,1,116523.71235262389,134780.44584650127
2024-09-03,539.312744140625,498.212847442627,1,114125.78066481276,132006.8103737952
2024-09-04,538.2088012695312,498.73014556884766,1,113892.17160709675,131736.59985340375
2024-09-05,536.8997192382812,499.23823959350585,1,113615.15236289412,131416.17771367048
2024-09-06,527.8636474609375,499.69844604492187,1,111702.99887322292,129204.43132607763
2024-09-09,533.7738037109375,500.17142929077147,1,112953.66688211092,130651.0518331017
2024-09-10,536.0987548828125,500.660823059082,1,113445.65760619553,131220.12681196778
2024-09-11,541.5985107421875,501.1692561340332,1,114609.47941040157,132566.2942013321
2024-09-12,546.1605834960938,501.69914627075195,1,115574.87494415417,133682.94623575782
2024-09-13,549.0130615234375,502.2472622680664,1,116178.49739742768,134381.14320985493
2024-09-16,549.8237915039062,502.79725692749025,1,116350.05869082303,134579.5844296459
2024-09-17,550.0484619140625,503.349921875,1,116397.6019507032,134634.57668516427
2024-09-18,548.4171142578125,503.88577713012694,1,116052.38699550701,134235.27404851792
2024-09-19,557.7754516601562,504.4553721618652,1,118032.73619617175,136525.90093302386
2024-09-20,556.8113403320312,505.0317964172363,1,117828.71736078268,136289.9167797589
2024-09-23,558.2027587890625,505.61561264038085,1,118123.16009251,136630.49228887397
2024-09-24,559.7999267578125,506.2163095092773,1,118461.14216926749,137021.42881221135
2024-09-25,558.5653076171875,506.7940594482422,1,118199.88026737775,136719.23284790118
2024-09-26,560.77978515625,507.3733589172363,1,118668.4932950801,137261.26735339363
2024-09-27,559.9664916992188,507.93993881225583,1,118496.38953580185,137062.19867510448
2024-09-30,562.2103881835938,508.5075387573242,1,118971.22800530323,137611.4340138379
2024-10-01,557.1739501953125,509.0190187072754,1,117905.4504515048,136378.67227827417
2024-10-02,557.4090576171875,509.5243751525879,1,117955.20232247964,136436.2191862494
2024-10-03,556.3899536132812,510.02839294433596,1,117739.54630231686,136186.77455424986
2024-10-04,561.4461059570312,510.5448777770996,1,118809.49567707191,137424.36174445425
2024-10-07,556.370361328125,511.0220541381836,1,117735.40031306895,136181.97897858525
2024-10-08,561.6322631835938,511.55747634887695,1,118848.88903285417,137469.927183012
2024-10-09,565.5224609375,512.0907998657226,1,119672.10684186869,138422.1253329644
2024-10-10,564.5327758789062,512.6145642089843,1,119462.67626350494,138179.8815342058
2024-10-11,567.913330078125,513.1455239868164,1,120178.04668865654,139007.33495892637
2024-10-14,572.5578002929688,513.6955320739746,1,121160.87862578817,140144.15530222192
2024-10-15,568.1093139648438,514.2224240112305,1,120219.51949698993,139055.30565506042
2024-10-16,570.5784912109375,514.7683598327636,1,120742.03038491504,139659.68264419274
2024-10-17,570.6275024414062,515.327451171875,1,120752.40181596197,139671.67905309825
2024-10-18,572.8224487304688,515.9162519836426,1,121216.88177027077,140208.93292241418
2024-10-21,571.8817138671875,516.5076782226563,1,121017.8097070996,139978.67059307304
2024-10-22,571.5780029296875,517.0944795227051,1,120953.5404158299,139904.3317005277
2024-10-23,566.3552856445312,517.6227453613282,1,119848.3436745405,138625.97464743012
2024-10-24,567.5802001953125,518.160630493164,1,120107.55195558781,138925.7952331401
2024-10-25,567.384033203125,518.684527130127,1,120066.04039969135,138877.77971854186
2024-10-28,569.13818359375,519.2182136535645,1,120437.24205384949,139307.14060514825
2024-10-29,570.0592041015625,519.754903869629,1,120632.14229606405,139532.5774798487
2024-10-30,568.3346557617188,520.2914646911621,1,120267.204831268,139110.46224494738
2024-10-31,557.1935424804688,520.7851338195801,1,117909.5964407527,136383.46785393878
2024-11-01,559.5451049804688,521.2701756286621,1,118407.21847733602,136959.0564495954
2024-11-04,558.3399047851562,521.7203610229492,1,118152.18201724533,136664.06131852616
2024-11-05,565.0913696289062,522.1993530273437,1,119580.88216256045,138316.60772885513
2024-11-06,579.142578125,522.7417573547364,1,122554.30557286023,141755.90197068165
2024-11-07,583.62060546875,523.3039799499512,1,123501.91597516622,142851.9823300602
2024-11-08,586.148681640625,523.8660292053223,1,124036.89066254374,143470.77592516236
2024-11-11,586.7072143554688,524.4338804626465,1,124155.08364574489,143607.48718032366
2024-11-12,584.8847045898438,524.9738842773437,1,123769.41623470934,143161.39406709932
2024-11-13,585.1688842773438,525.5171531677246,1,123829.55245258547,143230.95232346814
2024-11-14,581.4061279296875,526.080485534668,1,123033.30294746388,142309.9478245677
2024-11-15,573.958984375,526.5759075927734,1,121457.38789421227,140487.12112942524
2024-11-18,576.310791015625,527.0580926513671,1,121955.06159421301,141062.7694830341
2024-11-19,578.4174194335938,527.5595474243164,1,122400.85230727035,141578.40591313917
2024-11-20,578.6134643554688,528.0550413513183,1,122442.3380314581,141626.39154876128
2024-11-21,581.7196044921875,528.5460697937011,1,123099.63877543033,142386.67703520134
2024-11-22,583.5226440429688,529.0450456237793,1,123481.1860289267,142828.00445173716
2024-11-25,585.501953125,529.5399395751953,1,123900.03426979984,143312.47710976636
2024-11-26,588.5591430664062,530.051187286377,1,124546.97649857949,144060.78112678893
2024-11-27,586.7757568359375,530.587007598877,1,124169.58815018539,143624.26422540573
2024-11-29,590.4208374023438,531.1192608642579,1,124940.93588811086,144516.46539134247
2024-12-02,591.4791870117188,531.6401095581055,1,125164.8968026238,144775.51611415925
2024-12-03,591.7534790039062,532.1744638061523,1,125222.94065209446,144842.6541734637
2024-12-04,595.4280395507812,532.7405380249023,1,126000.52674767333,145742.0711121294
2024-12-05,594.4481811523438,533.2995288085938,1,125793.1756218607,145502.2325709471
2024-12-06,595.5750122070312,533.8142105102539,1,126031.62812495978,145778.0453993579
2024-12-09,592.5079956054688,534.311858215332,1,125382.606443629,145027.33612475905
2024-12-10,590.6658935546875,534.8093232727051,1,124992.79304334555,144576.4474358701
2024-12-11,595.2321166992188,535.3250569152832,1,125959.06685519428,145694.11535548337
2024-12-12,592.1651000976562,535.8287072753906,1,125310.04517386352,144943.40608088448
2024-12-13,592.0474853515625,536.3229362487793,1,125285.15632252173,144914.6176874088
2024-12-16,594.575439453125,536.8066535949707,1,125820.10517819054,145533.38140353494
2024-12-17,592.1259155273438,537.280792541504,1,125301.7531953677,144933.8149295553
2024-12-18,574.4784545898438,537.691544342041,1,121567.31473062633,140614.27111223343
2024-12-19,574.3020629882812,538.0889407348633,1,121529.98791154083,140571.09599176396
2024-12-20,581.199951171875,538.4962673950196,1,122989.67319145321,142259.48223392898
2024-12-23,584.6803588867188,538.9359934997559,1,123726.17395432932,143111.37666110217
2024-12-24,591.1790771484375,539.4103489685059,1,125101.38954676106,144702.05865140897
2024-12-26,591.218505859375,539.8582066345215,1,125109.73318867428,144711.70956069036
2024-12-27,584.9950561523438,540.2788784790039,1,123792.76809938288,143188.40466149684
2024-12-30,578.3192138671875,540.6711219787597,1,122380.07069761342,141554.36827686394
2024-12-31,576.2152099609375,541.0700074768066,1,121934.83536629334,141039.3742447451
2025-01-02,574.7996215820312,541.4470629882812,1,121635.2779562415,140692.88269836156
2025-01-03,581.9865112304688,541.8461770629883,1,123156.11980652406,142452.0074164515
2025-01-06,585.3390502929688,542.2388302612304,1,123865.56185452678,143272.60361615632
2025-01-07,578.7223510742188,542.5900259399414,1,122465.37991562714,141653.04359544555
2025-01-08,579.5678100585938,542.9502687072754,1,122644.29033015041,141859.98538393798
2025-01-10,570.7192993164062,543.273279724121,1,120771.82726091165,139694.14804312805
2025-01-13,571.604248046875,543.6053898620605,1,120959.0942332025,139910.75568038994
2025-01-14,572.3907470703125,543.9202049255371,1,121125.52793241898,140103.26592342436
2025-01-15,582.8025512695312,544.2875659179688,1,123328.80477924828,142651.74837170297
2025-01-16,581.6817626953125,544.6537535095215,1,123091.63094573033,142377.41455260926
2025-01-17,587.5217895507812,545.0653050231933,1,124327.4586379646,143806.8695878619
2025-01-21,592.8995971679688,545.5009706115723,1,125465.47456516967,145123.18788009888
2025-01-22,596.2326049804688,545.9841683959961,1,126170.78353977884,145939.00344362715
2025-01-23,599.4868774414062,546.4575416564942,1,126859.43106227026,146735.5470675687
2025-01-24,597.73681640625,546.9207527160645,1,126489.0947703539,146307.18712666177
2025-01-27,589.2816162109375,547.338766784668,1,124699.86146657774,144237.61984685712
2025-01-28,594.3449096679688,547.8074139404297,1,125771.32199629232,145476.95495716357
2025-01-29,591.6804809570312,548.2438488769532,1,125207.49329028607,144824.78654575383
2025-01-30,594.8560791015625,548.7309727478028,1,125879.49227651411,145602.07316959673
2025-01-31,591.6903076171875,549.2334271240235,1,125209.5727428372,144827.19180333015
2025-02-03,587.70849609375,549.7204518127442,1,124366.96823643606,143852.5694818121
2025-02-04,591.6510009765625,550.2416976928711,1,125201.25493263268,144817.57077302487
2025-02-05,594.0499267578125,550.779952545166,1,125708.89967219536,145404.75241140963
2025-02-06,596.1145629882812,551.3497581481934,1,126145.80427745658,145910.1104737351
2025-02-07,590.6580200195312,551.8700798034668,1,124991.12689813376,144574.52024191144
2025-02-10,594.6692504882812,552.3815864562988,1,125839.95684633394,145556.34339667042
2025-02-11,595.1216430664062,552.8965234375,1,125935.68915881202,145667.07488210977
2025-02-12,593.2044677734375,553.4112223815918,1,125529.9892576721,145197.8106229172
2025-02-13,599.4672241210938,553.9340115356446,1,126855.272157168,146730.73655241606
2025-02-14,599.437744140625,554.4478897094726,1,126849.03379951463,146723.52077968707
2025-02-18,601.1976318359375,555.0099060058594,1,127221.44954398212,147154.28597817034
2025-02-19,602.61328125,555.5869364929199,1,127521.0198698883,147500.7924640419
2025-02-20,600.1062622070312,556.1286466979981,1,126990.5011522632,146887.15299231754
2025-02-21,589.8419189453125,556.5885569763184,1,124818.42900955518,144374.7643471719
2025-02-24,587.157958984375,557.0093412780761,1,124250.4672301554,143717.8152995856
2025-02-25,584.2379760742188,557.4127505493165,1,123632.55984196544,143003.09525170331
2025-02-26,584.5328369140625,557.8173907470704,1,123694.95633435367,143075.26791848117
2025-02-27,575.2025146484375,558.1608708190918,1,121720.5355108378,140791.49825899096
2025-02-28,584.178955078125,558.5459710693359,1,123620.0702108043,142988.6487667573
2025-03-03,573.9441528320312,558.8795565795898,1,121454.24934160404,140483.49083382866
2025-03-04,567.1504516601562,559.1675370788574,1,120016.61142507537,138820.60629776792
2025-03-05,573.2460327148438,559.4544465637207,1,121306.51779949336,140312.61296949312
2025-03-06,563.0703125,559.6957841491699,1,119153.19947730859,137821.91646099856
2025-03-07,566.2261962890625,559.9492012023926,1,119821.02664258001,138594.37763020073
2025-03-10,551.1445922851562,560.1242399597168,1,116629.5577790618,134902.8749510851
2025-03-11,546.5628662109375,560.2700410461425,0,111521.68686236422,133781.4124015067
2025-03-12,549.4632568359375,560.4377931213379,0,111521.68686236422,134491.3368737244
2025-03-13,542.138671875,560.5877635192871,0,111521.68686236422,132698.5086705898
2025-03-14,553.3369140625,560.776782989502,0,111521.68686236422,135439.4864224148
2025-03-17,557.6038818359375,560.9853358459472,0,111521.68686236422,136483.90603211048
2025-03-18,551.5770263671875,561.1818174743653,0,111521.68686236422,135008.72122393153
2025-03-19,557.584228515625,561.425326385498,0,111521.68686236422,136479.09551695784
2025-03-20,555.9718627929688,561.6375987243653,0,111521.68686236422,136084.43906109556
2025-03-21,556.1552734375,561.8486946105957,0,111521.68686236422,136129.33222269098
2025-03-24,566.1151733398438,562.1067170715332,0,111521.68686236422,138567.20270143467
2025-03-25,567.4759521484375,562.3409687805175,1,111510.53580878334,138900.27858754774
2025-03-26,560.7013549804688,562.5413960266113,1,110179.3094242488,137242.0701112472
2025-03-27,559.2123413085938,562.7375431823731,0,109875.72560099396,136877.60636073744
2025-03-28,547.95068359375,562.869348602295,0,109875.72560099396,134121.1064808267
2025-03-31,551.6289672851562,563.0132643127441,0,109875.72560099396,135021.43472826356
2025-04-01,553.18701171875,563.143500213623,0,109875.72560099396,135402.79503975977
2025-04-02,556.687744140625,563.2859321594239,0,109875.72560099396,136259.66431645417
2025-04-03,529.2537841796875,563.2895878601074,0,109875.72560099396,129544.69310594359
2025-04-04,498.2696838378906,563.117290649414,0,109875.72560099396,121960.75910316072
2025-04-07,497.3822021484375,562.9337884521484,0,109875.72560099396,121743.53147714469
2025-04-08,489.5917663574219,562.7185884094238,0,109875.72560099396,119836.67763145534
2025-04-09,541.0084838867188,562.7640422058106,0,109875.72560099396,132421.87417033612
2025-04-10,517.3018798828125,562.6996086120605,0,109875.72560099396,126619.24255565595
2025-04-11,526.531982421875,562.6711167907715,0,109875.72560099396,128878.48157576522
2025-04-14,531.64013671875,562.6648448181153,0,109875.72560099396,130128.7972097897
2025-04-15,530.1511840820312,562.6469273376465,0,109875.72560099396,129764.34839876801
2025-04-16,518.3668823242188,562.5805897521973,0,109875.72560099396,126879.92168267039
2025-04-17,519.1064453125,562.5124794006348,0,109875.72560099396,127060.94345939308
2025-04-21,506.7503662109375,562.3646635437012,0,109875.72560099396,124036.56361922696
2025-04-22,519.9348754882812,562.2708030700684,0,109875.72560099396,127263.71713071906
2025-04-23,527.9915161132812,562.2016929626465,0,109875.72560099396,129235.72955354599
2025-04-24,539.1051635742188,562.1850254821777,0,109875.72560099396,131956.0011749313
2025-04-25,543.0003051757812,562.1851960754394,0,109875.72560099396,132909.40942341593
2025-04-28,543.2073974609375,562.1595384216308,0,109875.72560099396,132960.0991063754
2025-04-29,546.6292724609375,562.1746305847169,0,109875.72560099396,133797.66656450697
2025-04-30,546.8462524414062,562.1736631774902,0,109875.72560099396,133850.77644453084
2025-05-01,550.7216186523438,562.1845506286621,0,109875.72560099396,134799.3442988867
2025-05-02,558.8966674804688,562.2200486755371,0,109875.72560099396,136800.33932853394
2025-05-05,555.69189453125,562.2782072448731,0,109875.72560099396,136015.91162940234
2025-05-06,551.047119140625,562.3340464782715,0,109875.72560099396,134879.0165886665
2025-05-07,553.364501953125,562.4193989562988,0,109875.72560099396,135446.2390710142
2025-05-08,557.2202758789062,562.4963844299316,0,109875.72560099396,136390.01134970543
2025-05-09,556.5103149414062,562.5740696716308,0,109875.72560099396,136216.23522468784
2025-05-12,574.9015502929688,562.8050099182129,0,109875.72560099396,140717.83164340793
2025-05-13,578.6981201171875,563.068706817627,1,109864.73912708125,141647.11261868902
2025-05-14,579.437744140625,563.3066493225098,1,110005.15534334721,141828.14933489976
2025-05-15,582.2678833007812,563.5571794128418,1,110542.45188832466,142520.87845636992
2025-05-16,585.9560546875,563.8396308898925,1,111242.64422206815,143423.62690087114
2025-05-19,586.5969848632812,564.0822557067871,1,111364.32359878121,143580.50646490225
2025-05-20,584.6246948242188,564.3531175231933,1,110989.8880803443,143097.751847999
2025-05-21,574.7733764648438,564.6241032409667,1,109119.63399797163,140686.45871849934
2025-05-22,575.0001831054688,564.9720283508301,1,109162.69280797694,140741.97385609953
2025-05-23,571.0753173828125,565.2770309448242,1,108417.5645040503,139781.2900769337
2025-05-27,582.9483642578125,565.6584454345704,1,110671.63990574909,142687.43880865854
2025-05-28,579.5757446289062,565.9644329833984,1,110031.35447397747,141861.9275173847
2025-05-29,581.8635864257812,566.2704302978516,1,110465.69689438624,142421.91928751534
2025-05-30,581.2127075195312,566.5718057250976,1,110342.12877008683,142262.6045869318
2025-06-02,584.4867553710938,566.8467153930665,1,110963.70053712255,143063.98860500212
2025-06-03,587.8197631835938,567.1299380493164,1,111596.4657407743,143879.8041685304
2025-06-04,587.6619873046875,567.3668490600586,1,111566.51228978837,143841.1855919167
2025-06-05,584.8218994140625,567.583503112793,1,111027.32699722459,143146.0213338941
2025-06-06,590.8274536132812,567.8042984008789,1,112167.47005709336,144615.99226074302
2025-06-09,591.3599243164062,568.0322003173828,1,112268.5586088927,144746.3243545062
2025-06-10,594.7127685546875,568.2674880981446,1,112905.08972030864,145566.9952516513
2025-06-11,593.0166015625,568.5157867431641,1,112583.07563794922,145151.82687869403
2025-06-12,595.3734741210938,568.7470028686523,1,113030.52341737738,145728.71520981114
2025-06-13,588.7171630859375,568.9514825439453,1,111766.8354080262,144099.45946135483
2025-06-16,594.318359375,569.1802072143555,1,112830.21188654804,145470.45627986107
2025-06-17,589.2398681640625,569.3994625854492,1,111866.0699744647,144227.40123702976
2025-06-18,589.1510009765625,569.6180297851563,1,111849.19870768113,144205.64934242645
2025-06-20,587.7673950195312,569.8036447143554,1,111586.52374427686,143866.98608778202
2025-06-23,593.5730590820312,570.0749462890625,1,112688.7180412911,145288.03019126155
2025-06-24,600.13037109375,570.3845541381836,1,113933.61127404684,146893.05409009798
2025-06-25,600.4666748046875,570.7023889160156,1,113997.45789491048,146975.37066926295
2025-06-26,605.1646118164062,571.088893737793,1,114889.35231496392,148125.27800409182
2025-06-27,608.1712646484375,571.4608810424804,1,115460.15964533838,148861.21212500756
2025-06-30,611.0791015625,571.8357827758789,1,116012.20696134295,149572.95921476756
2025-07-01,610.8812866210938,572.1821966552734,1,115974.6521703776,149524.54033399193
2025-07-02,613.650634765625,572.5196469116211,1,116500.40765648386,150202.3897253626
2025-07-03,618.4869995117188,572.8670166015625,1,117418.5823190271,151386.17981909277
2025-07-07,613.8780517578125,573.187287902832,1,116543.58234057423,150258.0542578433
2025-07-08,613.5418090820312,573.5047546386719,1,116479.7473071191,150175.75261816639
2025-07-09,617.2210083007812,573.8487741088867,1,117178.23629181233,151076.304957924
2025-07-10,618.9617309570312,574.1547055053711,1,117508.70918238051,151502.37915715904
2025-07-11,616.7858276367188,574.4545779418945,1,117095.61806917028,150969.78640811524
2025-07-14,617.9628295898438,574.7533782958984,1,117319.06965478447,151257.8794957046
2025-07-15,615.3220825195312,575.030989074707,1,116817.72883839866,150611.50760565893
2025-07-16,617.3792724609375,575.3250588989258,1,117208.2824420663,151115.04305044212
2025-07-17,621.1573486328125,575.6269467163086,1,117925.54302853793,152039.7973608435
2025-07-18,620.7024536132812,575.9306265258789,1,117839.18207294871,151928.45335639405
2025-07-21,621.87939453125,576.2289715576172,1,118062.6220711544,152216.53150449536
2025-07-22,621.9684448242188,576.5529440307618,1,118079.52810016349,152238.3282175628
2025-07-23,627.2598266601562,576.9021978759765,1,119084.08689311295,153533.49219471856
2025-07-24,627.4674072265625,577.257585144043,1,119123.49566943913,153584.30139358246
2025-07-25,630.1181030273438,577.6009451293945,1,119626.72523341129,154233.10842018056
2025-07-28,629.9598388671875,577.9688925170899,1,119596.67908315732,154194.37032766244
2025-07-29,628.29833984375,578.3022229003906,1,119281.24664882886,153787.68758391857
2025-07-30,627.5070190429688,578.6121456909179,1,119131.015897559,153593.99712132802
2025-07-31,625.153076171875,578.9152471923828,1,118684.1243137391,153017.82588563737
2025-08-01,614.9066162109375,579.1502136230469,1,116738.8533487038,150509.81451049086
2025-08-04,624.2530517578125,579.4086898803711,1,118513.25638792147,152797.5281948267
2025-08-05,621.088134765625,579.673583984375,1,117912.40290729304,152022.85598139287
2025-08-06,625.845458984375,579.9499188232422,1,118815.57187582205,153187.29943809606
2025-08-07,625.3212280273438,580.2233874511719,1,118716.04762417091,153058.98417521984
2025-08-08,630.1972045898438,580.5102612304687,1,119641.74251483403,154252.46999669558
2025-08-11,628.9510498046875,580.7956079101563,1,119405.16239538344,153947.45046914363
2025-08-12,635.6468505859375,581.1159521484375,1,120676.34745803746,155586.37206636943
2025-08-13,637.8228149414062,581.4732897949219,1,121089.45015865621,156118.9797549013
2025-08-14,637.882080078125,581.8247991943359,1,121100.70153231475,156133.4859977995
2025-08-15,636.388671875,582.1698223876953,1,120817.18082100962,155767.94660415003
2025-08-18,636.2501220703125,582.5053820800781,1,120790.87740370282,155734.03396627263
2025-08-19,632.7984008789062,582.8190780639649,1,120135.57469050847,154889.16109848375
2025-08-20,631.116943359375,583.1329895019531,1,119816.35317359882,154477.59314214694
2025-08-21,628.5851440429688,583.4899475097657,1,119335.69588139479,153857.8882382736
2025-08-22,638.2381591796875,583.8834127807618,1,121168.30247353407,156220.6429710932
2025-08-25,635.4292602539062,584.2688595581054,1,120635.03834671644,155533.11279146504
2025-08-26,638.0897827148438,584.6338516235352,1,121140.13348345793,156184.3250756395
2025-08-27,639.543701171875,584.9358572387696,1,121416.15714146021,156540.19862051948
2025-08-28,641.80859375,585.2267971801758,1,121846.14269627102,157094.57314314268
2025-08-29,637.98095703125,585.4859585571289,1,121119.47313409318,156157.68796844326
2025-09-02,633.25341796875,585.7186895751953,1,120221.9588209147,155000.53498190932
2025-09-03,636.6853637695312,585.9776928710937,1,120873.50721375337,155840.56745556943
2025-09-04,642.0064086914062,586.2618804931641,1,121883.69748723638,157142.9920239183
2025-09-05,640.1469116210938,586.5555844116211,1,121530.67549971706,156687.84558093463
2025-09-08,641.7196044921875,586.894387512207,1,121829.24825467046,157072.7913695633
2025-09-09,643.203125,587.2288491821289,1,122110.89180579776,157435.91056614838
2025-09-10,645.0625,587.5620745849609,1,122463.89061850005,157891.02713015594
2025-09-11,650.4231567382812,587.921123046875,1,123481.60112010292,159203.14742625036
2025-09-12,650.2054443359375,588.2635522460937,1,123440.26883396487,159149.8582723699
2025-09-15,653.6671752929688,588.6142749023437,1,124097.47188215409,159997.18121619924
2025-09-16,652.76708984375,588.9506005859375,1,123926.59236892796,159776.86858590055
2025-09-17,651.9561157226562,589.2675854492187,1,123772.63047211942,159578.36760815734
2025-09-18,655.00244140625,589.6087188720703,1,124350.96961802227,160324.0123963067
2025-09-19,658.2465209960938,589.947847290039,1,124966.85196748194,161118.0611257436
2025-09-22,661.3606567382812,590.2972546386719,1,125558.06472423405,161880.30368511844
2025-09-23,657.7606201171875,590.6272903442383,1,124874.60460837207,160999.1278613639
2025-09-24,655.6677856445312,590.928489074707,1,124477.2839581374,160486.8677555585
2025-09-25,652.6429443359375,591.219462890625,1,123903.02358002838,159746.48166720333
2025-09-26,656.3819580078125,591.5234976196289,1,124612.8682250567,160661.67470525164
